SecurityCode,companyName,Feb16
512587,ZODIAC-JRD-MKJ LTD.,40.54
541945,Ranjeet Mechatronics Ltd,40.38
519475,CHORDIA FOOD PRODUCTS LTD.,40.28
531380,CENTENIAL SURGICAL SUTURE LTD.,39.93
538965,Concord Drugs Ltd,39.84
530263,GLOBAL CAPITAL MARKETS LTD.,39.83
531525,ACE SOFTWARE EXPORTS LTD.-$,39.58
526161,SPENTA INTERNATIONAL LTD.,39.53
540798,Future Supply Chain Solutions Ltd,39.5
514211,SUMEET INDUSTRIES LTD.-$,39.28
526095,RAVILEELA GRANITES LTD.,39.19
502281,TRIVENI GLASS LTD.-$,39.17
512018,CNI RESEARCH LTD.,39.15
543643,Narmada Agrobase Ltd,39.09
531909,Croissance Ltd,39
508905,SMIFS CAPITAL MARKETS LTD.,38.91
532355,PICTUREHOUSE MEDIA LTD.,38.67
524013,HINDUSTAN FLUOROCARBONS LTD.,38.61
531268,B2B SOFTWARE TECHNOLOGIES LTD.,38.51
512247,ASHIRWAD CAPITAL LTD.,38.46
537766,B.C. Power Controls Ltd,38.46
502448,ROLLATAINERS LTD.,38.27
542727,City Pulse Multiplex Ltd,38.16
531737,Greencrest Financial Services Limited,38.01
532817,ORIENTAL TRIMEX LTD.,37.99
522231,CONART ENGINEERS LTD.-$,37.96
540361,Danube Industries Ltd,37.86
530255,KAY POWER AND PAPER LTD.,37.69
531667,RR MetalMakers India Ltd,37.66
540210,Heads UP Ventures Ltd,37.63
511740,MEHTA HOUSING FINANCE LTD.,37.6
532723,MPDL Ltd,37.57
531212,NALIN LEASE FINANCE LTD.,37.51
540144,DRA Consultants Ltd,37.3
524564,GAYATRI BIOORGANICS LTD.,37.13
538610,Unison Metals Ltd,36.93
503657,VEER ENERGY & INFRASTRUCTURE LTD.,36.91
539492,Garbi Finvest Ltd,36.87
531950,VERTEX SECURITIES LTD.,36.86
531533,Accedere Ltd,36.84
539016,Neil Industries Ltd,36.72
521105,OLYMPIA INDUSTRIES LTD.,36.7
542654,V R Films & Studios Ltd,36.69
502901,Jamshri Realty Ltd-$,36.33
511714,NIMBUS PROJECTS LTD.,36.31
539115,Alan Scott Industries Ltd,36.24
541178,Benara Bearings and Pistons Ltd,36.21
522152,SOLITAIRE MACHINE TOOLS LTD.,36.16
519224,WILLIAMSON MAGOR & COMPANY LTD.,36.16
506003,SUDAL INDUSTRIES LTD.,36.08
544000,City Crops Agro Ltd,36.06
531324,ROSELABS FINANCE LTD.,36.05
517063,JETKING INFOTRAIN LTD.,36.04
540082,Riddhi Steel and Tube Ltd,35.95
513401,ASHIANA ISPAT LTD.,35.93
539189,Adhbhut Infrastructure Ltd,35.86
507300,The Ravalgaon Sugar Farm Ltd,35.76
544108,Gabriel Pet Straps Ltd,35.75
514326,PATSPIN INDIA LTD.,35.62
511535,NDA SECURITIES LTD.,35.59
524675,KABSONS INDUSTRIES LTD.,35.54
514266,ZENITH FIBRES LTD.-$,35.5
515059,MADHUSUDAN INDUSTRIES LTD.,35.42
526301,MEDINOVA DIAGNOSTIC SERVICES LTD.,35.34
526709,BITS LTD.,35.24
531503,MARIS SPINNERS LTD.-$,35.22
511525,PAN INDIA CORPORATION LTD.,35.16
516078,JUMBO BAG LTD.,35.13
540788,Aspira Pathlab & Diagnostics Ltd,35.12
538975,Shree Securities Ltd,35.11
505840,JAIPAN INDUSTRIES LTD.,35.11
539291,Vasudhagama Enterprises Ltd,35.07
511533,SAHARA HOUSINGFINA CORPORATION LTD.,35.03
502250,Lerthai Finance Ltd,34.99
543594,Dipna Pharmachem Ltd,34.91
519359,POONA DAL & OIL INDUSTRIES LTD.,34.86
539528,Aayush Food and Herbs Ltd,34.85
531821,MUNOTH FINANCIAL SERVICES LTD.,34.75
526727,GARNET CONSTRUCTION LTD.,34.67
526546,CHOKSI LABORATORIES LTD.,34.59
539012,Megri Soft Ltd,34.56
540904,Tirupati Foam Ltd,34.42
524080,HARYANA LEATHER CHEMICALS LTD.,34.36
511557,PRO FIN CAPITAL SERVICES LTD.,34.35
519532,ASIAN TEA & EXPORTS LTD.-$,34.28
539121,Palco Metals Ltd,34.22
539559,Deep Diamond India Ltd,34.16
538833,Kaizen Agro Infrabuild Ltd,34.16
526614,EXPO GAS CONTAINERS LTD.,34.06
530217,SWOJAS ENERGY FOODS LTD.,34.06
531518,Vikas Proppant & Granite Ltd,33.97
509069,INFOMEDIA PRESS LTD.,33.83
531784,KCL Infra Projects Ltd,33.78
524038,VENLON ENTERPRISES LTD.,33.7
506105,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,33.68
539814,LE Lavoir Ltd,33.62
544025,Arrowhead Seperation Engineering Ltd,33.5
531591,BAMPSL SECURITIES LTD.,33.49
513303,MODERN STEELS LTD.-$,33.43
538556,Arman Holdings Ltd,33.35
508664,BEST EASTERN HOTELS LTD.,33.33
517360,SBEC SYSTEMS (INDIA) LTD.,33.29
512175,VAMA INDUSTRIES LTD.,33
531227,DECO-MICA LTD.,32.96
531505,INDERGIRI FINANCE LTD.,32.94
526871,INTEC CAPITAL LTD.,32.82
539546,Beekay Niryat Ltd,32.74
524534,BHASKAR AGROCHEMICALS LTD.,32.69
504648,BOMBAY WIRE ROPES LTD.,32.47
541503,Unick Fix-A-Form And Printers Ltd,32.37
570005,GACM Technologies Ltd,32.33
541983,Innovative Ideals and Services (India) Ltd,31.98
543352,PlatinumOne Business Services Ltd,31.96
543860,J.A. Finance Ltd,31.95
531918,HINDUSTAN APPLIANCES LTD.,31.78
590068,KHAITAN (INDIA) LTD.,31.76
539506,Adcon Capital Services Ltd,31.73
526945,TYROON TEA CO.LTD.,31.62
513173,STEEL STRIPS INFRASTRUCTURES LTD.,31.5
532035,UNISTAR MULTIMEDIA LTD.,31.5
532402,USG TECH SOLUTIONS LTD.,31.49
521178,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,31.4
530057,Vivanza Biosciences Ltd,31.4
522001,CRANEX LTD.,31.38
530697,Zenlabs Ethica Ltd,31.35
540696,KCD Industries India Ltd,31.35
526043,POLYMECHPLAST MACHINES LTD.,31.33
539526,Suncare Traders Ltd,31.11
540955,Tasty Dairy Specialities Ltd,31.09
523021,RISHI TECHTEX LTD.,31.04
530289,SP CAPITAL FINANCING LTD.,30.95
531417,MEGA CORPORATION LTD.,30.9
519483,TAI INDUSTRIES LTD.-$,30.83
531337,WinPro Industries Ltd,30.79
503092,PASUPATI SPG.& WVG.MILLS LTD.,30.77
532019,LCC INFOTECH LTD.,30.71
540730,Mehai Technology Ltd,30.62
532386,CALIFORNIA SOFTWARE CO.LTD.,30.62
543618,Cargotrans Maritime Ltd,30.55
530109,Anupam Finserv Ltd,30.53
506981,BLUE CHIP TEX INDUSTRIES LTD.,30.43
532895,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,30.4
531453,MOHIT INDUSTRIES LTD.-$,30.38
517264,FINE-LINE CIRCUITS LTD.,30.32
543595,EP Biocomposites Ltd,30.28
544101,Brisk Technovision Ltd,30.22
539522,Grovy India Ltd,30.17
526269,CRESTCHEM LTD.,30.14
511391,INTER GLOBE FINANCE LTD.,30.07
511493,Shrydus Industries Ltd,30.03
590041,KAVVERI TELECOM PRODUCTS LTD.-$,30.01
506520,JAYSHREE CHEMICALS LTD.,30
538834,JMJ Fintech Ltd,30
506640,GUJCHEM DISTILLERS INDIA LTD.,29.98
524614,IEL Ltd,29.97
531552,RAGHUNATH TOBACCO CO.LTD.,29.88
504810,INFORMED TECHNOLOGIES INDIA LTD.,29.84
543769,Indong Tea Company Ltd,29.7
539124,Sarvottam Finvest Ltd,29.67
534312,MT EDUCARE LTD.,29.61
526345,PANJON LTD.,29.48
532145,H.S.INDIA LTD.,29.46
521226,UNIROYAL INDUSTRIES LTD.,29.35
544011,Vrundavan Plantation Ltd,29.33
531539,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$,29.26
500262,Hybrid Financial Services Ltd,29.23
532425,Genus Prime Infra Ltd,29.14
523566,MARTIN BURN LTD.,29.09
512425,NIRAV COMMERCIALS LTD.,29.01
530665,ZENITH HEALTH CARE LTD.,28.91
542019,Shubham Polyspin Ltd,28.9
509040,NETLINK SOLUTIONS (INDIA) LTD.,28.82
543914,Swati Projects Ltd,28.75
526687,POLO HOTELS LTD.,28.75
540545,Bhakti Gems and Jewellery Ltd,28.55
500192,PRAG BOSIMI SYNTHETICS LTD.,28.41
523222,SRM ENERGY LTD.,28.29
523489,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,28.29
540147,Shashijit Infraprojects Ltd,28.19
521222,SANBLUE CORPORATION LTD.,28.14
526622,MFL INDIA LTD.,28.1
540811,Diggi Multitrade Ltd,27.85
538922,COSYN Ltd,27.71
538422,Jackson Investments Ltd,27.62
521048,ADVANCE LIFESTYLES LTD.,27.58
530427,CHOKSI IMAGING LTD.,27.5
539884,Darshan Orna Ltd,27.42
511692,AJCON GLOBAL SERVICES LTD.,27.35
530235,KJMC FINANCIAL SERVICES LTD.,27.28
543806,ITCONS E-Solutions Ltd,27.26
543993,ARCL Organics Ltd,27.16
530821,SSPDL LTD.-$,27.15
507486,CAPROLACTAM CHEMICALS LTD.,27.13
526711,ADARSH PLANT PROTECT LTD.,27.03
531635,SILVER OAK (INDIA) LTD.,26.91
503624,SVARAJ TRADING & AGENCIES LTD.,26.87
530405,JINDAL CAPITAL LTD.,26.77
531982,SPECTRUM FOODS LTD.,26.59
531870,POPULAR ESTATE MANAGEMENT LTD.,26.52
514248,SREECHEM RESINS LTD.,26.52
522267,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,26.48
512595,Manbro Industries Ltd,26.48
540083,TV Vision Ltd,26.39
514348,WINSOME YARNS LTD.,26.37
530459,VALSON INDUSTRIES LTD.-$,26.36
533632,ONELIFE CAPITAL ADVISORS LTD.,26.35
543843,Command Polymers Ltd,26.25
542666,G. K. P. Printing & Packaging Ltd,26.2
530133,AMCO INDIA LTD.-$,26.16
523782,Mitshi India Ltd,26.16
522036,MIVEN MACHINE TOOLS LTD.,26.07
542667,White Organic Retail Ltd,26.05
521133,GEM SPINNERS INDIA LTD.,26.02
538895,Mihika Industries Ltd,26
531411,TUNI TEXTILE MILLS LTD.,26
534691,COMFORT COMMOTRADE LTD.,25.9
511000,MADHUSUDAN SECURITIES LTD.,25.87
530973,ALFA ICA (INDIA) LTD.,25.86
504180,STANDARD BATTERIES LTD.,25.8
526761,HOWARD HOTELS LTD.,25.7
543678,Ambo Agritec Ltd,25.52
511601,YASH MANAGEMENT & SATELLITE LTD.,25.43
523836,GUJARAT RAFFIA INDUSTRIES LTD.,25.4
531246,PRIMA INDUSTRIES LTD.,25.36
543830,Labelkraft Technologies Ltd,25.3
540360,Leading Leasing Finance And Investment Company Ltd,25.29
538647,Purshottam Investofin Ltd,25.28
530829,CIL SECURITIES LTD.,25.28
542865,Anuroop Packaging Ltd,25.28
500174,GUJARAT LEASE FINANCING LTD.,25.23
543897,Sancode Technologies Ltd,25.23
539267,Samsrita Labs Ltd,25.17
531003,SWARNA SECURITIES LTD.,25.16
543171,RO Jewels Ltd,25.12
504378,Nyssa Corporation Limited,25.05
519097,RITESH INTERNATIONAL LTD.,24.97
542918,Gian Life Care Ltd,24.96
531395,PADAM COTTON YARNS LTD.,24.89
531930,SARTHAK INDUSTRIES LTD.,24.86
530747,Challani Capital Ltd,24.81
543979,Kahan Packaging Ltd,24.75
543744,Rex Sealing and Packing Industries Ltd,24.66
543799,S. V. J. ENTERPRISES Ltd,24.65
570002,Future Enterprises Ltd_DVR,24.57
542906,Easun Capital Markets Ltd,24.49
523620,PHAARMASIA LTD.,24.46
539839,Franklin Leasing and Finance Ltd,24.45
512441,ENBEE TRADE & FINANCE LTD.,24.45
524400,ISHITA DRUGS & INDUSTRIES LTD.,24.3
531144,EL FORGE LTD.-$,24.23
519285,TARAI FOODS LTD.,24.16
531281,Marble City India Ltd,24.15
521149,PRIME URBAN DEVELOPMENT INDIA LTD.,24.06
521232,SUNIL INDUSTRIES LTD.,23.94
516106,SHREE KARTHIK PAPERS LTD.,23.93
524314,GUJARAT TERCE LABORATORIES LTD.,23.92
516096,SANGAL PAPERS LTD.,23.91
544094,Euphoria Infotech (India) Ltd,23.9
511176,PARSHWANATH CORPORATION LTD.,23.79
536846,Yuranus Infrastructure Ltd,23.73
538868,Continental Securities Ltd,23.7
532304,KJMC Corporate Advisors (India) Ltd.,23.68
543617,Reetech International Cargo and Courier Ltd,23.67
543439,Brandbucket Media & Technology Ltd,23.6
523594,KUNSTSTOFFE INDUSTRIES LTD.,23.59
538928,Karnavati Finance Ltd,23.52
540718,AKM Creations Ltd,23.46
512215,Stephanotis Finance Ltd,23.38
532001,INDUCTO STEEL LTD.,23.26
511131,KAMANWALA HOUSING CONSTRUCTION LTD.,23.21
505212,JAINEX AAMCOL LTD.,23.18
517370,INCAP LTD.,23.17
522289,NMS Resources Global Ltd,23.13
508571,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,23.03
532124,RELIABLE VENTURES INDIA LTD.,22.97
543256,Rita Finance and Leasing Ltd,22.92
524818,DYNAMIC INDUSTRIES LTD.-$,22.76
544056,Sahara Maritime Ltd,22.72
538496,Tarini International Ltd,22.66
543579,Naturo Indiabull Ltd,22.64
537820,Viji Finance Ltd,22.61
541771,Amin Tannery Ltd,22.57
524414,NORRIS MEDICINES LTD.,22.54
532092,Epuja Spiritech Ltd,22.52
543461,Safa Systems & Technologies Ltd,22.51
502589,Vapi Enterprise Ltd,22.48
500206,Margo Finance Limited,22.41
543475,Ekennis Software Service Ltd,22.26
502445,CITADEL REALTY AND DEVELOPERS LTD.,22.04
526859,ISF LIMITED,22.04
543545,Veerkrupa Jewellers Ltd,22.02
519500,BKV INDUSTRIES LTD.,22.01
532167,OMKAR PHARMACHEM LTD.,21.95
513063,TRANS-FREIGHT CONTAINERS LTD.,21.94
540190,Franklin Industries Ltd,21.91
532042,FRONTLINE CORPORATION LTD.,21.91
513422,BLOOM INDUSTRIES LTD.,21.69
511756,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,21.65
530055,HARMONY CAPITAL SERVICES LTD.,21.59
532217,SIEL FINANCIAL SERVICES LTD.,21.55
526755,VELAN HOTELS LTD.,21.45
532315,TELESYS SOFTWARE LTD.,21.45
534532,Lypsa Gems & Jewellery Ltd,21.32
531346,EASTERN TREADS LTD.,21.28
540310,Classic Filaments Ltd,21.25
526373,CINDRELLA HOTELS LTD.-$,21.24
539228,Gala Global Products Ltd,21.18
537707,ETT Ltd,21.16
540782,Sanghvi Brands Ltd,21.07
531778,KACHCHH MINERALS LTD.,21.06
531819,NUWAY ORGANIC NATURALS INDIA LTD.,20.96
526143,MPL Plastics Limited,20.95
521131,Shree Bhavya Fabrics Ltd,20.93
530197,Fundviser Capital (India) Ltd,20.87
514312,JAIHIND SYNTHETICS LTD.,20.79
539662,BFL Asset Finvest Ltd,20.78
530805,Onesource Ideas Venture Ltd,20.75
531255,PARAGON FINANCE LTD.,20.71
519574,HINDUSTAN AGRIGENETICS LTD.,20.6
521068,HISAR SPINNING MILLS LTD.,20.59
533629,TIJARIA POLYPIPES LTD.,20.58
535279,BOTHRA METALS & ALLOYS LTD.,20.55
507970,PARAMOUNT COSMETICS (INDIA) LTD.,20.53
538923,Sofcom Systems Ltd,20.49
530259,INTER STATE OIL CARRIER LTD.,20.43
523467,JAI MATA GLASS LTD.,20.4
590022,EASTERN SILK INDUSTRIES LTD.,20.37
524748,LINK PHARMA CHEM LTD.,20.37
541799,Sungold Media and Entertainment Ltd,20.35
524606,BERYL DRUGS LTD.,20.28
543798,Patron Exim Ltd,20.17
538212,Sharp Investments Ltd,20.09
531199,GLANCE FINANCE LTD.,20.07
521206,SAMTEX FASHIONS LTD.-$,20.04
542034,S. M. Gold Ltd,20.01
530253,RAJASTHAN TUBE MANUFACTURING CO.LTD.,19.99
535730,Khoobsurat Ltd,19.93
530537,MANRAJ HOUSING FINANCE LTD.,19.75
539409,Neeraj Paper Marketing Ltd,19.56
512565,Neelkanth Ltd-$,19.53
511246,Bombay Talkies Ltd,19.49
514113,ADINATH TEXTILES LTD.,19.43
524576,VIVID GLOBAL INDUSTRIES LTD.,19.42
530063,YASHRAJ CONTAINEURS LTD.,19.41
543745,SVS Ventures Ltd,19.32
542145,Roni Households Ltd,19.27
535657,OBJECTONE INFORMATION SYSTEMS LTD.,19.25
543460,Quality RO Industries Ltd,19.25
507966,RAS RESORTS & APART HOTELS LTD.,19.23
516098,VENTURA TEXTILES LTD.,19.22
538788,Gilada Finance & Investments Ltd,19.22
508918,Ironwood Education Ltd,19.16
531370,Sparc Electrex Ltd,19.11
532701,Cella Space Ltd,19.06
532825,JAGJANANI TEXTILES LTD.,19.02
542682,Harish Textile Engineers Ltd,19.02
539117,Sujala Trading & Holdings Ltd,19.01
500357,RAMA PAPER MILLS LTD.,19
530809,BNR UDYOG LTD.,18.89
532007,SHREEVATSAA FINANCE & LEASING LTD.,18.85
526675,TIRTH PLASTIC LTD.,18.79
540198,Osiajee Texfab Ltd,18.79
538838,Indo Cotspin Ltd,18.69
526477,SOUTH ASIAN ENTERPRISES LTD.,18.68
535431,GCM Securities Ltd,18.62
537573,Polymac Thermoformers Ltd,18.6
543951,Innovatus Entertainment Networks Ltd,18.6
530445,SUMERU INDUSTRIES LTD.,18.58
521210,CITYMAN LTD.,18.58
543500,Evoq Remedies Ltd,18.55
534708,Shanti Guru Industries Ltd,18.55
531509,STEP TWO CORPORATION LTD.,18.52
524752,Decipher Labs Ltd,18.49
507759,LIME CHEMICALS LTD.,18.37
530713,AJEL LTD.,18.33
511016,PREMIER CAPITAL SERVICES LTD.,18.31
538568,Fruition Venture Ltd,18.28
506947,ADVANCE PETROCHEMICALS LTD.,18.26
523844,Constronics Infra Ltd,18.17
538770,Crane Infrastructure Ltd,18.15
516062,NATIONAL PLYWOOD INDUSTRIES LTD.,18.11
531340,BERVIN INVESTMENT & LEASING LTD.,18.09
512489,OASIS SECURITIES LTD.,18.07
522273,AHMEDABAD STEELCRAFT LTD.,18.03
520081,EAST COAST STEEL LTD.,18.02
531626,OROSIL SMITHS INDIA LTD.-$,18.01
517356,ACI INFOCOM LTD.,18.01
513005,Chrome Silicon Ltd-$,17.97
509887,SINNAR BIDI UDYOG LTD.,17.9
540063,ECS Biztech Ltd,17.88
530095,Pradhin Ltd,17.88
506935,CONTINENTAL CHEMICALS LTD.,17.88
513699,SOLID STONE COMPANY LTD.,17.82
524808,PHYTO CHEM (INDIA) LTD.,17.79
523832,MUKAT PIPES LTD.-$,17.75
523120,ADOR MULTIPRODUCTS LTD.,17.75
539402,Naksh Precious Metals Ltd,17.73
538812,Aanchal Ispat Ltd,17.7
531962,SHREE METALLOYS LTD.,17.66
526133,SUPERTEX INDUSTRIES LTD.,17.58
517423,INTEGRA SWITCHGEAR LTD.,17.58
530119,NATRAJ PROTEINS LTD.,17.57
530369,VAMSHI RUBBER LTD.,17.55
506979,APT PACKAGING LTD.,17.52
532398,Usha Martin Education & Solutions Limited,17.43
540254,Marg Techno Projects Ltd,17.41
523242,NB FOOTWEAR LTD.,17.35
520131,COASTAL ROADWAYS LTD.,17.27
517201,SWITCHING TECHNOLOGIES GUNTHER LTD.,17.27
512217,PRISM MEDICO AND PHARMACY LTD.,17.27
511654,SUGAL & DAMANI SHARE BROKERS LTD.,17.19
541444,Palm Jewels Ltd,17.18
511758,MANSI FINANCE (CHENNAI) LTD.,17.15
542938,Octavius Plantations Ltd,17.15
531402,LWS KNITWEAR LTD.,17.13
511626,RR FINANCIAL CONSULTANTS LTD.,17.13
519463,IB INFOTECH ENTERPRISES LTD.,17.1
523826,SOVEREIGN DIAMONDS LTD.,17.1
543651,DAPS Advertising Ltd,17.08
509073,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,17.05
543754,Transvoy Logistics India Ltd,17.02
513117,AMFORGE INDUSTRIES LTD.,17.02
538609,Gajanan Securities Services Ltd,17.02
539174,Helpage Finlease Ltd,16.98
531456,MINAXI TEXTILES LTD.,16.95
508956,HB LEASING & FINANCE CO.LTD.,16.94
539287,Ortin Laboratories Ltd,16.89
532985,Kotak S&P BSE Sensex ETF,16.87
520141,SIBAR AUTO PARTS LTD.,16.82
543274,Suumaya Corporation Ltd,16.74
533317,OMKAR SPECIALITY CHEMICALS LTD.,16.71
511593,Libord Finance Ltd,16.64
526532,Square Four Projects India Limited,16.52
523650,Yash Innoventures Ltd,16.47
532676,PBA INFRASTRUCTURE LTD.,16.46
526588,PHOTOQUIP INDIA LTD.,16.43
512064,Vishvprabha Ventures Ltd,16.29
533149,Yunik Managing Advisors Ltd,16.29
531502,ESAAR (INDIA) LTD.,16.29
539679,Kapil Raj Finance Ltd,16.23
500202,INDIA LEASE DEVELOPMENT LTD.,16.13
541358,Unifinz Capital India Ltd,16.07
540938,Gujarat Hy-Spin Ltd,16.06
526827,SPICE ISLANDS APPARELS LTD.-$,16.05
526500,STERLING GREEN WOODS LTD.,16.01
514028,RAJKAMAL SYNTHETICS LTD.,16
519262,PRIMA AGRO LTD.,15.99
539762,Modern Engineering And Projects Ltd,15.97
512047,Royal India Corporation Limited,15.97
531841,Indus Finance Ltd,15.96
531936,BLUE CHIP INDIA LTD.,15.93
539120,Bangalore Fort Farms Ltd,15.93
530457,CINERAD COMMUNICATIONS LTD.,15.92
543541,Sailani Tours N Travels Ltd,15.92
517397,PAN ELECTRONICS INDIA LTD.,15.9
539697,Hiliks Technologies Ltd,15.9
539143,Panth Infinity Ltd,15.8
522245,IYKOT HITECH TOOLROOM LTD.,15.79
512097,Saianand Commercial Limited,15.68
530675,YORK EXPORTS LTD.,15.64
543598,Shantidoot Infra Services Ltd,15.64
539090,Rajputana Investment and Finance Ltd,15.53
526628,AJWA FUN WORLD & RESORT LTD.,15.5
539621,BCL Enterprises Ltd,15.39
519612,MAHAAN FOODS LTD.,15.36
532744,GTN TEXTILES LTD.,15.34
511463,Alexander Stamps And Coin Ltd,15.34
513307,SYNTHIKO FOILS LTD.,15.27
501148,DALAL STREET INVESTMENTS LTD.,15.22
512624,Regent Enterprises Ltd,15.22
503669,K K Fincorp Limited,15.18
524768,EMMESSAR BIOTECH & NUTRITION LTD.,15.14
526604,LIPPI SYSTEMS LTD.-$,15.12
526662,RAJDARSHAN INDUSTRIES LTD.,15.11
531893,SAWACA BUSINESS MACHINES LTD.,15.1
542801,Misquita Engineering Ltd,15.09
511377,MEHTA INTEGRATED FINANCE LTD.,15.07
540681,Chothani Foods Ltd,15.06
538465,Amarnath Securities Ltd,15.02
538708,Econo Trade (India) Ltd,14.99
531779,PADMANABH ALLOYS & POLYMERS LTD.,14.98
531822,Rodium Realty Limited,14.96
540266,Globe Commercials Ltd,14.94
514264,SEASONS TEXTILES LTD.-$,14.94
521234,SRI NACHAMMAI COTTON MILLS LTD.-$,14.81
539661,Ace Men Engg Works Ltd,14.78
538569,Triveni Enterprises Ltd,14.77
531328,Kretto Syscon Ltd,14.74
539149,Integrated Capital Services Ltd,14.73
514454,SOUTHERN LATEX LTD.,14.72
540026,Ladam Affordable Housing Ltd,14.63
538935,Abhishek Finlease Ltd,14.63
543341,Sharpline Broadcast Ltd,14.53
531644,TOKYO FINANCE LTD.,14.43
531471,DUKE OFFSHORE LTD.,14.41
531613,Meyer Apparel Ltd,14.41
530127,NPR FINANCE LTD.,14.39
538918,Vani Commercials Ltd,14.37
524434,ASIAN PETROPRODUCTS & EXPORTS LTD.,14.3
534796,CDG Petchem Ltd,14.25
507833,COMPUTER POINT LTD.,14.25
530171,DAULAT SECURITIES LTD.,14.21
521161,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,14.13
531553,Disha Resources Ltd,14.06
531257,PRATIKSHA CHEMICALS LTD.,14.02
530035,SANTOSH FINE-FAB LTD.,13.99
514336,Genesis Ibrc India Ltd,13.98
543310,Times Green Energy (India) Ltd,13.93
521054,KAKATIYA TEXTILES LTD.,13.93
526473,ELEGANT FLORICULTURE & AGROTECH (INDIA) LTD.,13.84
543927,Asian Warehousing Ltd,13.84
530787,INLAND PRINTERS LTD.,13.69
536738,Stellar Capital Services Ltd,13.68
530025,SAMYAK INTERNATIONAL LTD.,13.68
533268,SEA TV NETWORK LTD.,13.58
543207,Natural Biocon (India) Ltd,13.56
531673,ANKA INDIA LTD.,13.56
530271,RICH UNIVERSE NETWORK LTD.,13.54
531832,NAGARJUNA AGRI TECH LTD.,13.54
519528,NORBEN TEA & EXPORTS LTD.,13.54
531338,MILESTONE GLOBAL LTD.,13.5
538860,Panafic Industrials Ltd,13.47
530111,RAJ PACKAGING INDUSTRIES LTD.,13.44
540072,Shiva Granito Export Ltd,13.41
539521,Navigant Corporate Advisors Ltd,13.4
524514,TULASEE BIO-ETHANOL LTD.,13.32
531091,UNITED CREDIT LTD.,13.32
540809,MRC Agrotech Ltd,13.28
531991,AMRAWORLD AGRICO LTD.,13.23
531158,Catvision Limited,13.18
531190,Tavernier Resources Limi,13.12
512036,KAPIL COTEX LTD.,13.08
542025,Sun Retail Ltd,13.03
531968,IITL PROJECTS LIMITED,13.02
513488,SHREE STEEL WIRE ROPES LTD.,13.02
540914,SRU Steels Ltd,13.01
511501,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,13.01
530065,Lords Ishwar Hotels Limited,13
511710,CUBICAL FINANCIAL SERVICES LTD.,12.97
517411,SHYAM TELECOM LTD.,12.96
508961,SHRICON INDUSTRIES LTD.,12.9
500277,MID INDIA INDUSTRIES LTD.,12.89
531878,ANJANI FINANCE LTD.,12.89
523790,SHUKRA JEWELLERS LTD.,12.89
543934,Machhar Industries Ltd,12.87
531582,BERYL SECURITIES LTD.,12.8
504340,Confidence Finance And Trading Limited,12.69
512443,Ganon Products Ltd,12.68
530709,GOWRA LEASING & FINANCE LTD.,12.57
537709,Shree Hanuman Sugar & Industries Ltd,12.51
524458,INDO EURO INDCHEM LTD.,12.5
530231,SUBHASH SILK MILLS LTD.,12.49
501477,MULLER & PHIPPS (INDIA) LTD.,12.49
530439,SIDDHA VENTURES LTD.,12.45
530251,RISA INTERNATIONAL LTD.,12.44
530421,KUWER INDUSTRIES LTD.,12.43
531944,Servoteach Industries Ltd,12.43
543623,Vedant Asset Ltd,12.43
509845,R.J.SHAH & CO.LTD.,12.38
542627,Chandni Machines Ltd,12.36
511644,OMEGA INTERACTIVE TECHNOLOGIES LTD.,12.31
538707,Rajasthan Cylinders & Containers Ltd,12.27
514140,SURYAVANSHI SPINNING MILLS LTD.-$,12.25
539584,Sharanam Infraproject and Trading Ltd,12.24
531671,Bisil Plast Limited,12.21
531506,SHUKRA BULLIONS LTD.,12.21
531672,INANI SECURITIES LTD.,12.2
539669,RGF Capital Markets Ltd,12.15
532911,Parle Industries Ltd,12.1
539043,BKM Industries Ltd,12.06
532056,ADINATH EXIM RESOURCES LTD.,12.06
533203,Tarapur Transformers Ltd,12.05
531228,RANDER CORPORATION LTD.,12.03
531902,GALLOPS ENTERPRISE LTD.,12.02
512589,SITA ENTERPRISES LTD.,11.99
540359,Parmax Pharma Ltd,11.96
530799,ANNA INFRASTRUCTURES LTD.,11.95
511728,K.Z.LEASING & FINANCE LTD.,11.94
514240,Kush Industries Ltd,11.9
544002,Vivaa Tradecom Ltd,11.86
538875,Sellwin Traders Ltd,11.82
521014,EUROTEX INDUSTRIES & EXPORTS LTD.,11.81
536672,VCU Data Management Ltd,11.76
501622,AMALGAMATED ELECTRICITY CO.LTD.,11.76
531846,TRINITY LEAGUE INDIA LTD.,11.71
531541,Kobo Biotech Ltd-$,11.67
541973,Mac Hotels Ltd,11.66
514128,KONARK SYNTHETIC LTD.,11.65
511401,Munoth Communication Ltd,11.64
